# Halogen flat field lamp fluxes
# Lamp flux entering a 1"0 x 22"8 arcsec slit
# Does not include transmission of mosaic filter
# Assumes 100% reflectivity of retro-reflector in etalon beam
# Loss in ADC is not considered
# Column 1 : Wavelength [nm]
# Column 2 : Flux from lamp on integrating sphere [photons/sec/nm]
# Column 3 : Flux from lamp on etalon [photons/sec/nm]
720.6 9.93e+08 6.52e+06
722.8 1e+09 6.57e+06
725.0 1.01e+09 6.61e+06
727.2 1.01e+09 6.66e+06
729.4 1.02e+09 6.71e+06
731.6 1.03e+09 6.76e+06
733.8 1.04e+09 6.81e+06
736.0 1.04e+09 6.85e+06
738.2 1.05e+09 6.9e+06
740.4 1.06e+09 6.95e+06
742.6 1.07e+09 7e+06
744.8 1.07e+09 7.04e+06
747.0 1.08e+09 7.09e+06
749.2 1.09e+09 7.14e+06
751.5 1.09e+09 7.18e+06
753.7 1.1e+09 7.23e+06
755.9 1.11e+09 7.27e+06
758.1 1.11e+09 7.32e+06
760.3 1.12e+09 7.36e+06
762.5 1.13e+09 7.41e+06
764.7 1.14e+09 7.45e+06
766.9 1.14e+09 7.5e+06
769.1 1.15e+09 7.54e+06
771.3 1.16e+09 7.59e+06
773.5 1.16e+09 7.63e+06
775.7 1.17e+09 7.68e+06
777.9 1.18e+09 7.72e+06
780.1 1.18e+09 7.76e+06
782.3 1.19e+09 7.8e+06
784.5 1.2e+09 7.85e+06
786.7 1.2e+09 7.89e+06
788.9 1.21e+09 7.93e+06
791.1 1.21e+09 7.97e+06
793.3 1.22e+09 8.02e+06
795.5 1.23e+09 8.06e+06
797.7 1.23e+09 8.1e+06
799.9 1.24e+09 8.14e+06
802.1 1.25e+09 8.18e+06
804.3 1.25e+09 8.22e+06
806.5 1.26e+09 8.26e+06
808.7 1.26e+09 8.3e+06
810.9 1.27e+09 8.34e+06
813.1 1.28e+09 8.38e+06
815.3 1.28e+09 8.42e+06
817.5 1.29e+09 8.46e+06
819.7 1.29e+09 8.5e+06
821.9 1.3e+09 8.53e+06
824.1 1.31e+09 8.57e+06
826.3 1.31e+09 8.61e+06
828.5 1.32e+09 8.65e+06
830.7 1.32e+09 8.68e+06
832.9 1.33e+09 8.72e+06
835.1 1.33e+09 8.76e+06
837.3 1.34e+09 8.79e+06
839.5 1.34e+09 8.83e+06
841.7 1.35e+09 8.87e+06
843.9 1.36e+09 8.9e+06
846.1 1.36e+09 8.94e+06
848.3 1.37e+09 8.97e+06
850.6 1.37e+09 9.01e+06
852.8 1.38e+09 9.04e+06
855.0 1.38e+09 9.07e+06
857.2 1.39e+09 9.11e+06
859.4 1.39e+09 9.14e+06
861.6 1.4e+09 9.17e+06
863.8 1.4e+09 9.21e+06
866.0 1.41e+09 9.24e+06
868.2 1.41e+09 9.27e+06
870.4 1.42e+09 9.3e+06
872.6 1.42e+09 9.34e+06
874.8 1.43e+09 9.37e+06
877.0 1.43e+09 9.4e+06
879.2 1.44e+09 9.43e+06
881.4 1.44e+09 9.46e+06
883.6 1.45e+09 9.49e+06
885.8 1.45e+09 9.52e+06
888.0 1.45e+09 9.55e+06
890.2 1.46e+09 9.58e+06
892.4 1.46e+09 9.61e+06
894.6 1.47e+09 9.64e+06
896.8 1.47e+09 9.67e+06
899.0 1.48e+09 9.7e+06
901.2 1.48e+09 9.73e+06
903.4 1.49e+09 9.75e+06
905.6 1.49e+09 9.78e+06
907.8 1.49e+09 9.81e+06
910.0 1.5e+09 9.84e+06
912.2 1.5e+09 9.86e+06
914.4 1.51e+09 9.89e+06
916.6 1.51e+09 9.91e+06
918.8 1.51e+09 9.94e+06
921.0 1.52e+09 9.97e+06
923.2 1.52e+09 9.99e+06
925.4 1.53e+09 1e+07
927.6 1.53e+09 1e+07
929.8 1.53e+09 1.01e+07
932.0 1.54e+09 1.01e+07
934.2 1.54e+09 1.01e+07
936.4 1.54e+09 1.01e+07
938.6 1.55e+09 1.02e+07
940.8 1.55e+09 1.02e+07
943.0 1.55e+09 1.02e+07
945.2 1.56e+09 1.02e+07
947.4 1.56e+09 1.03e+07
949.6 1.57e+09 1.03e+07
951.9 1.57e+09 1.03e+07
954.1 1.57e+09 1.03e+07
956.3 1.57e+09 1.03e+07
958.5 1.58e+09 1.04e+07
960.7 1.58e+09 1.04e+07
962.9 1.58e+09 1.04e+07
965.1 1.59e+09 1.04e+07
967.3 1.59e+09 1.04e+07
969.5 1.59e+09 1.05e+07
971.7 1.6e+09 1.05e+07
973.9 1.6e+09 1.05e+07
976.1 1.6e+09 1.05e+07
978.3 1.61e+09 1.05e+07
980.5 1.61e+09 1.06e+07
982.7 1.61e+09 1.06e+07
984.9 1.61e+09 1.06e+07
987.1 1.62e+09 1.06e+07
989.3 1.62e+09 1.06e+07
991.5 1.62e+09 1.06e+07
993.7 1.62e+09 1.07e+07
995.9 1.63e+09 1.07e+07
998.1 1.63e+09 1.07e+07
1000.3 1.63e+09 1.07e+07
1002.5 1.63e+09 1.07e+07
1004.7 1.64e+09 1.07e+07
1006.9 1.64e+09 1.08e+07
1009.1 1.64e+09 1.08e+07
1011.3 1.64e+09 1.08e+07
1013.5 1.65e+09 1.08e+07
1015.7 1.65e+09 1.08e+07
1017.9 1.65e+09 1.08e+07
1020.1 1.65e+09 1.08e+07
1022.3 1.65e+09 1.09e+07
1024.5 1.66e+09 1.09e+07
1026.7 1.66e+09 1.09e+07
1028.9 1.66e+09 1.09e+07
1031.1 1.66e+09 1.09e+07
1033.3 1.66e+09 1.09e+07
1035.5 1.67e+09 1.09e+07
1037.7 1.67e+09 1.1e+07
1039.9 1.67e+09 1.1e+07
1042.1 1.67e+09 1.1e+07
1044.3 1.67e+09 1.1e+07
1046.5 1.68e+09 1.1e+07
1048.7 1.68e+09 1.1e+07
1051.0 1.68e+09 1.1e+07
1053.2 1.68e+09 1.1e+07
1055.4 1.68e+09 1.1e+07
1057.6 1.68e+09 1.11e+07
1059.8 1.69e+09 1.11e+07
1062.0 1.69e+09 1.11e+07
1064.2 1.69e+09 1.11e+07
1066.4 1.69e+09 1.11e+07
1068.6 1.69e+09 1.11e+07
1070.8 1.69e+09 1.11e+07
1073.0 1.69e+09 1.11e+07
1075.2 1.7e+09 1.11e+07
1077.4 1.7e+09 1.11e+07
1079.6 1.7e+09 1.11e+07
1081.8 1.7e+09 1.12e+07
1084.0 1.7e+09 1.12e+07
1086.2 1.7e+09 1.12e+07
1088.4 1.7e+09 1.12e+07
1090.6 1.7e+09 1.12e+07
1092.8 1.7e+09 1.12e+07
1095.0 1.71e+09 1.12e+07
1097.2 1.71e+09 1.12e+07
1099.4 1.71e+09 1.12e+07
1101.6 1.71e+09 1.12e+07
1103.8 1.71e+09 1.12e+07
1106.0 1.71e+09 1.12e+07
1108.2 1.71e+09 1.12e+07
1110.4 1.71e+09 1.12e+07
1112.6 1.71e+09 1.12e+07
1114.8 1.71e+09 1.13e+07
1117.0 1.71e+09 1.13e+07
1119.2 1.72e+09 1.13e+07
1121.4 1.72e+09 1.13e+07
1123.6 1.72e+09 1.13e+07
1125.8 1.72e+09 1.13e+07
1128.0 1.72e+09 1.13e+07
1130.2 1.72e+09 1.13e+07
1132.4 1.72e+09 1.13e+07
1134.6 1.72e+09 1.13e+07
1136.8 1.72e+09 1.13e+07
1139.0 1.72e+09 1.13e+07
1141.2 1.72e+09 1.13e+07
1143.4 1.72e+09 1.13e+07
1145.6 1.72e+09 1.13e+07
1147.8 1.72e+09 1.13e+07
1150.1 1.72e+09 1.13e+07
1152.3 1.72e+09 1.13e+07
1154.5 1.72e+09 1.13e+07
1156.7 1.72e+09 1.13e+07
1158.9 1.72e+09 1.13e+07
1161.1 1.72e+09 1.13e+07
1163.3 1.72e+09 1.13e+07
1165.5 1.72e+09 1.13e+07
1167.7 1.72e+09 1.13e+07
1169.9 1.72e+09 1.13e+07
1172.1 1.73e+09 1.13e+07
1174.3 1.73e+09 1.13e+07
1176.5 1.73e+09 1.13e+07
1178.7 1.73e+09 1.13e+07
1180.9 1.73e+09 1.13e+07
1183.1 1.73e+09 1.13e+07
1185.3 1.73e+09 1.13e+07
1187.5 1.73e+09 1.13e+07
1189.7 1.73e+09 1.13e+07
1191.9 1.73e+09 1.13e+07
1194.1 1.73e+09 1.13e+07
1196.3 1.73e+09 1.13e+07
1198.5 1.72e+09 1.13e+07
1200.7 1.72e+09 1.13e+07
1202.9 1.72e+09 1.13e+07
1205.1 1.72e+09 1.13e+07
1207.3 1.72e+09 1.13e+07
1209.5 1.72e+09 1.13e+07
1211.7 1.72e+09 1.13e+07
1213.9 1.72e+09 1.13e+07
1216.1 1.72e+09 1.13e+07
1218.3 1.72e+09 1.13e+07
1220.5 1.72e+09 1.13e+07
1222.7 1.72e+09 1.13e+07
1224.9 1.72e+09 1.13e+07
1227.1 1.72e+09 1.13e+07
1229.3 1.72e+09 1.13e+07
1231.5 1.72e+09 1.13e+07
1233.7 1.72e+09 1.13e+07
1235.9 1.72e+09 1.13e+07
1238.1 1.72e+09 1.13e+07
1240.3 1.72e+09 1.13e+07
1242.5 1.72e+09 1.13e+07
1244.7 1.72e+09 1.13e+07
1246.9 1.72e+09 1.13e+07
1249.1 1.72e+09 1.13e+07
1251.4 1.72e+09 1.13e+07
1253.6 1.72e+09 1.13e+07
1255.8 1.71e+09 1.13e+07
1258.0 1.71e+09 1.13e+07
1260.2 1.71e+09 1.12e+07
1262.4 1.71e+09 1.12e+07
1264.6 1.71e+09 1.12e+07
1266.8 1.71e+09 1.12e+07
1269.0 1.71e+09 1.12e+07
1271.2 1.71e+09 1.12e+07
1273.4 1.71e+09 1.12e+07
1275.6 1.71e+09 1.12e+07
1277.8 1.71e+09 1.12e+07
1280.0 1.71e+09 1.12e+07
1282.2 1.71e+09 1.12e+07
1284.4 1.71e+09 1.12e+07
1286.6 1.7e+09 1.12e+07
1288.8 1.7e+09 1.12e+07
1291.0 1.7e+09 1.12e+07
1293.2 1.7e+09 1.12e+07
1295.4 1.7e+09 1.12e+07
1297.6 1.7e+09 1.12e+07
1299.8 1.7e+09 1.12e+07
1302.0 1.7e+09 1.11e+07
1304.2 1.7e+09 1.11e+07
1306.4 1.7e+09 1.11e+07
1308.6 1.69e+09 1.11e+07
1310.8 1.69e+09 1.11e+07
1313.0 1.69e+09 1.11e+07
1315.2 1.69e+09 1.11e+07
1317.4 1.69e+09 1.11e+07
1319.6 1.69e+09 1.11e+07
1321.8 1.69e+09 1.11e+07
1324.0 1.69e+09 1.11e+07
1326.2 1.69e+09 1.11e+07
1328.4 1.69e+09 1.11e+07
1330.6 1.68e+09 1.11e+07
1332.8 1.68e+09 1.11e+07
1335.0 1.68e+09 1.1e+07
1337.2 1.68e+09 1.1e+07
1339.4 1.68e+09 1.1e+07
1341.6 1.68e+09 1.1e+07
1343.8 1.68e+09 1.1e+07
1346.0 1.68e+09 1.1e+07
1348.2 1.68e+09 1.1e+07
1350.5 1.67e+09 1.1e+07
1352.7 1.67e+09 1.1e+07
1354.9 1.67e+09 1.1e+07
1357.1 1.67e+09 1.1e+07
1359.3 1.67e+09 1.1e+07
1361.5 1.67e+09 1.09e+07
1363.7 1.67e+09 1.09e+07
1365.9 1.66e+09 1.09e+07
1368.1 1.66e+09 1.09e+07
1370.3 1.66e+09 1.09e+07
1372.5 1.66e+09 1.09e+07
1374.7 1.66e+09 1.09e+07
1376.9 1.66e+09 1.09e+07
1379.1 1.66e+09 1.09e+07
1381.3 1.66e+09 1.09e+07
1383.5 1.65e+09 1.09e+07
1385.7 1.65e+09 1.09e+07
1387.9 1.65e+09 1.08e+07
1390.1 1.65e+09 1.08e+07
1392.3 1.65e+09 1.08e+07
1394.5 1.65e+09 1.08e+07
1396.7 1.65e+09 1.08e+07
1398.9 1.64e+09 1.08e+07
1401.1 1.64e+09 1.08e+07
1403.3 1.64e+09 1.08e+07
1405.5 1.64e+09 1.08e+07
1407.7 1.64e+09 1.08e+07
1409.9 1.64e+09 1.07e+07
1412.1 1.64e+09 1.07e+07
1414.3 1.63e+09 1.07e+07
1416.5 1.63e+09 1.07e+07
1418.7 1.63e+09 1.07e+07
1420.9 1.63e+09 1.07e+07
1423.1 1.63e+09 1.07e+07
1425.3 1.63e+09 1.07e+07
1427.5 1.62e+09 1.07e+07
1429.7 1.62e+09 1.07e+07
1431.9 1.62e+09 1.06e+07
1434.1 1.62e+09 1.06e+07
1436.3 1.62e+09 1.06e+07
1438.5 1.62e+09 1.06e+07
1440.7 1.62e+09 1.06e+07
1442.9 1.61e+09 1.06e+07
1445.1 1.61e+09 1.06e+07
1447.3 1.61e+09 1.06e+07
1449.5 1.61e+09 1.06e+07
1451.8 1.61e+09 1.06e+07
1454.0 1.61e+09 1.05e+07
1456.2 1.6e+09 1.05e+07
1458.4 1.6e+09 1.05e+07
1460.6 1.6e+09 1.05e+07
1462.8 1.6e+09 1.05e+07
1465.0 1.6e+09 1.05e+07
1467.2 1.6e+09 1.05e+07
1469.4 1.59e+09 1.05e+07
1471.6 1.59e+09 1.05e+07
1473.8 1.59e+09 1.04e+07
1476.0 1.59e+09 1.04e+07
1478.2 1.59e+09 1.04e+07
1480.4 1.59e+09 1.04e+07
1482.6 1.58e+09 1.04e+07
1484.8 1.58e+09 1.04e+07
1487.0 1.58e+09 1.04e+07
1489.2 1.58e+09 1.04e+07
1491.4 1.58e+09 1.04e+07
1493.6 1.58e+09 1.03e+07
1495.8 1.57e+09 1.03e+07
1498.0 1.57e+09 1.03e+07
1500.2 1.57e+09 1.03e+07
1502.4 1.57e+09 1.03e+07
1504.6 1.57e+09 1.03e+07
1506.8 1.56e+09 1.03e+07
1509.0 1.56e+09 1.03e+07
1511.2 1.56e+09 1.03e+07
1513.4 1.56e+09 1.02e+07
1515.6 1.56e+09 1.02e+07
1517.8 1.56e+09 1.02e+07
1520.0 1.55e+09 1.02e+07
1522.2 1.55e+09 1.02e+07
1524.4 1.55e+09 1.02e+07
1526.6 1.55e+09 1.02e+07
1528.8 1.55e+09 1.02e+07
1531.0 1.55e+09 1.01e+07
1533.2 1.54e+09 1.01e+07
1535.4 1.54e+09 1.01e+07
1537.6 1.54e+09 1.01e+07
1539.8 1.54e+09 1.01e+07
1542.0 1.54e+09 1.01e+07
1544.2 1.53e+09 1.01e+07
1546.4 1.53e+09 1.01e+07
1548.6 1.53e+09 1e+07
1550.9 1.53e+09 1e+07
1553.1 1.53e+09 1e+07
1555.3 1.53e+09 1e+07
1557.5 1.52e+09 1e+07
1559.7 1.52e+09 9.99e+06
1561.9 1.52e+09 9.98e+06
1564.1 1.52e+09 9.96e+06
1566.3 1.52e+09 9.95e+06
1568.5 1.51e+09 9.94e+06
1570.7 1.51e+09 9.93e+06
1572.9 1.51e+09 9.92e+06
1575.1 1.51e+09 9.9e+06
1577.3 1.51e+09 9.89e+06
1579.5 1.5e+09 9.88e+06
1581.7 1.5e+09 9.87e+06
1583.9 1.5e+09 9.85e+06
1586.1 1.5e+09 9.84e+06
1588.3 1.5e+09 9.83e+06
1590.5 1.5e+09 9.82e+06
1592.7 1.49e+09 9.8e+06
1594.9 1.49e+09 9.79e+06
1597.1 1.49e+09 9.78e+06
1599.3 1.49e+09 9.77e+06
1601.5 1.49e+09 9.75e+06
1603.7 1.48e+09 9.74e+06
1605.9 1.48e+09 9.73e+06
1608.1 1.48e+09 9.72e+06
1610.3 1.48e+09 9.7e+06
1612.5 1.48e+09 9.69e+06
1614.7 1.47e+09 9.68e+06
1616.9 1.47e+09 9.67e+06
1619.1 1.47e+09 9.65e+06
1621.3 1.47e+09 9.64e+06
1623.5 1.47e+09 9.63e+06
1625.7 1.46e+09 9.62e+06
1627.9 1.46e+09 9.6e+06
1630.1 1.46e+09 9.59e+06
1632.3 1.46e+09 9.58e+06
1634.5 1.46e+09 9.57e+06
1636.7 1.45e+09 9.55e+06
1638.9 1.45e+09 9.54e+06
1641.1 1.45e+09 9.53e+06
1643.3 1.45e+09 9.51e+06
1645.5 1.45e+09 9.5e+06
1647.7 1.45e+09 9.49e+06
1649.9 1.44e+09 9.48e+06
1652.2 1.44e+09 9.46e+06
1654.4 1.44e+09 9.45e+06
1656.6 1.44e+09 9.44e+06
1658.8 1.44e+09 9.43e+06
1661.0 1.43e+09 9.41e+06
1663.2 1.43e+09 9.4e+06
1665.4 1.43e+09 9.39e+06
1667.6 1.43e+09 9.37e+06
1669.8 1.43e+09 9.36e+06
1672.0 1.42e+09 9.35e+06
1674.2 1.42e+09 9.34e+06
1676.4 1.42e+09 9.32e+06
1678.6 1.42e+09 9.31e+06
1680.8 1.42e+09 9.3e+06
1683.0 1.41e+09 9.28e+06
1685.2 1.41e+09 9.27e+06
1687.4 1.41e+09 9.26e+06
1689.6 1.41e+09 9.25e+06
1691.8 1.41e+09 9.23e+06
1694.0 1.4e+09 9.22e+06
1696.2 1.4e+09 9.21e+06
1698.4 1.4e+09 9.19e+06
1700.6 1.4e+09 9.18e+06
1702.8 1.4e+09 9.17e+06
1705.0 1.39e+09 9.16e+06
1707.2 1.39e+09 9.14e+06
1709.4 1.39e+09 9.13e+06
1711.6 1.39e+09 9.12e+06
1713.8 1.39e+09 9.1e+06
1716.0 1.38e+09 9.09e+06
1718.2 1.38e+09 9.08e+06
1720.4 1.38e+09 9.07e+06
1722.6 1.38e+09 9.05e+06
1724.8 1.38e+09 9.04e+06
1727.0 1.37e+09 9.03e+06
1729.2 1.37e+09 9.01e+06
1731.4 1.37e+09 9e+06
1733.6 1.37e+09 8.99e+06
1735.8 1.37e+09 8.98e+06
1738.0 1.37e+09 8.96e+06
1740.2 1.36e+09 8.95e+06
1742.4 1.36e+09 8.94e+06
1744.6 1.36e+09 8.92e+06
1746.8 1.36e+09 8.91e+06
1749.0 1.36e+09 8.9e+06
1751.3 1.35e+09 8.89e+06
1753.5 1.35e+09 8.87e+06
1755.7 1.35e+09 8.86e+06
1757.9 1.35e+09 8.85e+06
1760.1 1.35e+09 8.84e+06
1762.3 1.34e+09 8.82e+06
1764.5 1.34e+09 8.81e+06
1766.7 1.34e+09 8.8e+06
1768.9 1.34e+09 8.78e+06
1771.1 1.34e+09 8.77e+06
1773.3 1.33e+09 8.76e+06
1775.5 1.33e+09 8.75e+06
1777.7 1.33e+09 8.73e+06
1779.9 1.33e+09 8.72e+06
1782.1 1.33e+09 8.71e+06
1784.3 1.32e+09 8.69e+06
1786.5 1.32e+09 8.68e+06
1788.7 1.32e+09 8.67e+06
1790.9 1.32e+09 8.66e+06
1793.1 1.32e+09 8.64e+06
1795.3 1.31e+09 8.63e+06
1797.5 1.31e+09 8.62e+06
1799.7 1.31e+09 8.61e+06
1801.9 1.31e+09 8.59e+06
1804.1 1.31e+09 8.58e+06
1806.3 1.3e+09 8.57e+06
1808.5 1.3e+09 8.55e+06
1810.7 1.3e+09 8.54e+06
1812.9 1.3e+09 8.53e+06
1815.1 1.3e+09 8.52e+06
1817.3 1.3e+09 8.5e+06
1819.5 1.29e+09 8.49e+06
1821.7 1.29e+09 8.48e+06
1823.9 1.29e+09 8.47e+06
1826.1 1.29e+09 8.45e+06
1828.3 1.29e+09 8.44e+06
1830.5 1.28e+09 8.43e+06
1832.7 1.28e+09 8.41e+06
1834.9 1.28e+09 8.4e+06
1837.1 1.28e+09 8.39e+06
1839.3 1.28e+09 8.38e+06
1841.5 1.27e+09 8.36e+06
1843.7 1.27e+09 8.35e+06
1845.9 1.27e+09 8.34e+06
1848.1 1.27e+09 8.33e+06
1850.4 1.27e+09 8.31e+06
1852.6 1.26e+09 8.3e+06
1854.8 1.26e+09 8.29e+06
1857.0 1.26e+09 8.28e+06
1859.2 1.26e+09 8.26e+06
1861.4 1.26e+09 8.25e+06
1863.6 1.25e+09 8.24e+06
1865.8 1.25e+09 8.23e+06
1868.0 1.25e+09 8.21e+06
1870.2 1.25e+09 8.2e+06
1872.4 1.25e+09 8.19e+06
1874.6 1.25e+09 8.18e+06
1876.8 1.24e+09 8.16e+06
1879.0 1.24e+09 8.15e+06
1881.2 1.24e+09 8.14e+06
1883.4 1.24e+09 8.13e+06
1885.6 1.24e+09 8.11e+06
1887.8 1.23e+09 8.1e+06
1890.0 1.23e+09 8.09e+06
1892.2 1.23e+09 8.08e+06
1894.4 1.23e+09 8.06e+06
1896.6 1.23e+09 8.05e+06
1898.8 1.22e+09 8.04e+06
1901.0 1.22e+09 8.03e+06
1903.2 1.22e+09 8.02e+06
1905.4 1.22e+09 8e+06
1907.6 1.22e+09 7.99e+06
1909.8 1.22e+09 7.98e+06
1912.0 1.21e+09 7.97e+06
1914.2 1.21e+09 7.95e+06
1916.4 1.21e+09 7.94e+06
1918.6 1.21e+09 7.93e+06
