2.222300048828125000e+03,4.632910676603342884e-24
2.223124578029553959e+03,5.621573555377288307e-24
2.223949107230983373e+03,4.336895863208908650e-24
2.224773636432412331e+03,4.504560211811659791e-24
2.225598165633841290e+03,4.027115267440575082e-24
2.226422694835270704e+03,3.317872939761852640e-24
2.227247224036699663e+03,4.163724427645440414e-24
2.228071753238128622e+03,3.709310614509749330e-24
2.228896282439558036e+03,3.905717065974679177e-24
2.229720811640986994e+03,4.180837824823670521e-24
2.230545340842415953e+03,4.749220840181458615e-24
2.231369870043845367e+03,4.225228606232849749e-24
2.232194399245274326e+03,4.361651217261392351e-24
2.233018928446703285e+03,5.629291518140703238e-24
2.233843457648132699e+03,5.583200240049283511e-24
2.234667986849561657e+03,6.330890178745750012e-24
2.235492516050990616e+03,6.198846818378118765e-24
2.236317045252420030e+03,6.490200690749653916e-24
2.237141574453848989e+03,5.829599749103460343e-24
2.237966103655277948e+03,5.529180311067284868e-24
2.238790632856707361e+03,4.655513051830570654e-24
2.239615162058136320e+03,5.596562215782461652e-24
2.240439691259565279e+03,5.540957534781171504e-24
2.241264220460994693e+03,4.378067706574263985e-24
2.242088749662423652e+03,4.608792871028503061e-24
2.242913278863852611e+03,3.515000325463504921e-24
2.243737808065282024e+03,4.437189381321150004e-24
2.244562337266710983e+03,4.063937600441560350e-24
2.245386866468139942e+03,4.641735608428428351e-24
2.246211395669569356e+03,5.445327401747471979e-24
2.247035924870998315e+03,5.667435491396807840e-24
2.247860454072427274e+03,5.399135904731758348e-24
2.248684983273856687e+03,5.184179232578731227e-24
2.249509512475285646e+03,4.945365550738700778e-24
2.250334041676714605e+03,4.835193039542259153e-24
2.251158570878144019e+03,4.498740735321615578e-24
2.251983100079572978e+03,5.412002538674621469e-24
2.252807629281001937e+03,3.974596390252082758e-24
2.253632158482431350e+03,4.377675790798289511e-24
2.254456687683860309e+03,4.346064456346769898e-24
2.255281216885289268e+03,3.894308991538542762e-24
2.256105746086718682e+03,3.852580949002755613e-24
2.256930275288147641e+03,3.893827951640682636e-24
2.257754804489576600e+03,5.318253795018492882e-24
2.258579333691006013e+03,4.452398815714657620e-24
2.259403862892434972e+03,4.514351094815666819e-24
2.260228392093863931e+03,3.992369731830096225e-24
2.261052921295293345e+03,3.614510999829170677e-24
2.261877450496722304e+03,3.753625849963463365e-24
2.262701979698151263e+03,4.528486293280429028e-24
2.263526508899580676e+03,3.903782074779082688e-24
2.264351038101009635e+03,3.679362751871695052e-24
2.265175567302438594e+03,3.271758023779188260e-24
2.266000096503868008e+03,2.461893858083772634e-24
2.266824625705296967e+03,2.818064249264929557e-24
2.267649154906725926e+03,3.217351165775238294e-24
2.268473684108155339e+03,2.686814013479564221e-24
2.269298213309584298e+03,2.787994568019088348e-24
2.270122742511013257e+03,2.387182455625209675e-24
2.270947271712442671e+03,3.025497283812226491e-24
2.271771800913871630e+03,2.592428184552471553e-24
2.272596330115300589e+03,3.097464382809837656e-24
2.273420859316730002e+03,3.190759606044049315e-24
2.274245388518158961e+03,2.735185938115638910e-24
2.275069917719587920e+03,2.930725733159333612e-24
2.275894446921017334e+03,3.481446370136028087e-24
2.276718976122446293e+03,3.285524007504243752e-24
2.277543505323875252e+03,3.279472222014693353e-24
2.278368034525304665e+03,3.941790062780392994e-24
2.279192563726733624e+03,3.415901737419375127e-24
2.280017092928162583e+03,3.539157241327868186e-24
2.280841622129591997e+03,3.929456590181125594e-24
2.281666151331020956e+03,4.890770408203719305e-24
2.282490680532449915e+03,4.371774246987324616e-24
2.283315209733879328e+03,5.164057300899679897e-24
2.284139738935308287e+03,4.147247729190890687e-24
2.284964268136737246e+03,5.530609982451434291e-24
2.285788797338166660e+03,5.137870281018773503e-24
2.286613326539595619e+03,4.707343723388109257e-24
2.287437855741024578e+03,4.278633266434593334e-24
2.288262384942453991e+03,3.767522044903042484e-24
2.289086914143882950e+03,3.568917299023543983e-24
2.289911443345311909e+03,3.944077377982907847e-24
2.290735972546741323e+03,3.491888008406259944e-24
2.291560501748170282e+03,4.079453871308936032e-24
2.292385030949599241e+03,4.170574471226008387e-24
2.293209560151028654e+03,4.318817424742280553e-24
2.294034089352457613e+03,3.939932640782677929e-24
2.294858618553886572e+03,4.304093971366982506e-24
2.295683147755315986e+03,4.561316395440266621e-24
2.296507676956744945e+03,4.248913817214687339e-24
2.297332206158173904e+03,4.170140355235698134e-24
2.298156735359603317e+03,3.228006944009773107e-24
2.298981264561032276e+03,3.041098735861394013e-24
2.299805793762461235e+03,3.261096385717122072e-24
2.300630322963890649e+03,3.722196451072040329e-24
2.301454852165319608e+03,3.908510656736707601e-24
2.302279381366748567e+03,4.163128289671460759e-24
2.303103910568177980e+03,4.071165406251538425e-24
2.303928439769606939e+03,4.323141047256063591e-24
2.304752968971035898e+03,4.531117885179681209e-24
2.305577498172465312e+03,5.597171710715311604e-24
2.306402027373894271e+03,6.207316412100369642e-24
2.307226556575323229e+03,5.977796526302553104e-24
2.308051085776752643e+03,5.627457472053802260e-24
2.308875614978181602e+03,4.900750213274518106e-24
2.309700144179610561e+03,4.382581432459880068e-24
2.310524673381039975e+03,3.397873592029057759e-24
2.311349202582468934e+03,2.971041236322048639e-24
2.312173731783897892e+03,2.895610214366677403e-24
2.312998260985327306e+03,2.957138692777755448e-24
2.313822790186756265e+03,3.208432622615354656e-24
2.314647319388185224e+03,4.123697211391589203e-24
2.315471848589614638e+03,4.632248647240385646e-24
2.316296377791043597e+03,5.262588773970916937e-24
2.317120906992472555e+03,4.725023341331417286e-24
2.317945436193901969e+03,4.632537095143852255e-24
2.318769965395330928e+03,4.206507837355689292e-24
2.319594494596759887e+03,3.626306579014743277e-24
2.320419023798189301e+03,3.671003309546204498e-24
2.321243552999618259e+03,3.153785316194364732e-24
2.322068082201047218e+03,4.146175724680404241e-24
2.322892611402476632e+03,4.688811207244920565e-24
2.323717140603905591e+03,5.517194437353578387e-24
2.324541669805334550e+03,5.754185835336574386e-24
2.325366199006763964e+03,4.531691160254382844e-24
2.326190728208192922e+03,4.083219133828201209e-24
2.327015257409621881e+03,3.054727334857436021e-24
2.327839786611051295e+03,3.612898892815360273e-24
2.328664315812480254e+03,3.871719869375667273e-24
2.329488845013909213e+03,4.688000448154086305e-24
2.330313374215338627e+03,4.617295800220392409e-24
2.331137903416767585e+03,4.480093637719246225e-24
2.331962432618196544e+03,3.587690247062486795e-24
2.332786961819625958e+03,3.130515269732551180e-24
2.333611491021054917e+03,3.009056254828686469e-24
2.334436020222483876e+03,3.796774784948718334e-24
2.335260549423913290e+03,4.067594841577654531e-24
2.336085078625342248e+03,4.428271825875084132e-24
2.336909607826771207e+03,4.462331898216502551e-24
2.337734137028200621e+03,3.388100131614464179e-24
2.338558666229629580e+03,2.619757292397994096e-24
2.339383195431058539e+03,2.168572994844273956e-24
2.340207724632487952e+03,2.872320378674743195e-24
2.341032253833916911e+03,3.735806938242770854e-24
2.341856783035345870e+03,3.697306792734762116e-24
2.342681312236775284e+03,3.606863698034025478e-24
2.343505841438204243e+03,2.990240311809568415e-24
2.344330370639633202e+03,2.170217581596818347e-24
2.345154899841062615e+03,2.579125456836437022e-24
2.345979429042491574e+03,2.421712496970573445e-24
2.346803958243920533e+03,2.631214191843746673e-24
2.347628487445349947e+03,2.940310792606593509e-24
2.348453016646778906e+03,2.521125743761247626e-24
2.349277545848207865e+03,2.984085762738052500e-24
2.350102075049637278e+03,3.763123103146560617e-24
2.350926604251066237e+03,4.042655889391166532e-24
2.351751133452495196e+03,5.085413791851570223e-24
2.352575662653924610e+03,5.368676966801865905e-24
2.353400191855353569e+03,4.470631254482858573e-24
2.354224721056782528e+03,4.279943260241065886e-24
