3000.000000 1.522999
3000.220002 1.522999
3000.440004 1.522999
3000.660007 1.522999
3000.880009 1.522999
3001.100011 1.522999
3001.320013 1.522999
3001.540015 1.522999
3001.760018 1.522999
3001.980020 1.522999
3002.200022 1.522999
3002.420024 1.522999
3002.640026 1.522999
3002.860029 1.522999
3003.080031 1.522999
3003.300033 1.522999
3003.520035 1.522999
3003.740037 1.522999
3003.960040 1.522999
3004.180042 1.522999
3004.400044 1.522999
3004.620046 1.522999
3004.840048 1.522999
3005.060051 1.522999
3005.280053 1.522999
3005.500055 1.522999
3005.720057 1.522999
3005.940059 1.522999
3006.160062 1.522999
3006.380064 1.522999
3006.600066 1.522999
3006.820068 1.522999
3007.040070 1.522999
3007.260073 1.522999
3007.480075 1.522999
3007.700077 1.522999
3007.920079 1.522999
3008.140081 1.522999
3008.360084 1.522999
3008.580086 1.522999
3008.800088 1.522999
3009.020090 1.522999
3009.240092 1.522999
3009.460095 1.522999
3009.680097 1.522999
3009.900099 1.522999
3010.120101 1.522999
3010.340103 1.522999
3010.560106 1.522999
3010.780108 1.522999
3011.000110 1.522999
3011.220112 1.522999
3011.440114 1.522999
3011.660117 1.522999
3011.880119 1.522999
3012.100121 1.522999
3012.320123 1.522999
3012.540125 1.522999
3012.760128 1.522999
3012.980130 1.522999
3013.200132 1.522999
3013.420134 1.522999
3013.640136 1.522999
3013.860139 1.522999
3014.080141 1.522999
3014.300143 1.522999
3014.520145 1.522999
3014.740147 1.522999
3014.960150 1.522999
3015.180152 1.522999
3015.400154 1.522999
3015.620156 1.522999
3015.840158 1.522999
3016.060161 1.522999
3016.280163 1.522999
3016.500165 1.522999
3016.720167 1.522999
3016.940169 1.522999
3017.160172 1.522999
3017.380174 1.522999
3017.600176 1.522999
3017.820178 1.522999
3018.040180 1.522999
3018.260183 1.522999
3018.480185 1.522999
3018.700187 1.522999
3018.920189 1.522999
3019.140191 1.522999
3019.360194 1.522999
3019.580196 1.522999
3019.800198 1.522999
3020.020200 1.522999
3020.240202 1.522999
3020.460205 1.522999
3020.680207 1.522999
3020.900209 1.522999
3021.120211 1.522999
3021.340213 1.522999
3021.560216 1.522999
3021.780218 1.522999
3022.000220 1.522999
3022.220222 1.522999
3022.440224 1.522999
3022.660227 1.522999
3022.880229 1.522999
3023.100231 1.522999
3023.320233 1.522999
3023.540235 1.522999
3023.760238 1.522999
3023.980240 1.522999
3024.200242 1.522999
3024.420244 1.522999
3024.640246 1.522999
3024.860249 1.522999
3025.080251 1.522999
3025.300253 1.522999
3025.520255 1.522999
3025.740257 1.522999
3025.960260 1.522999
3026.180262 1.522999
3026.400264 1.522999
3026.620266 1.522999
3026.840268 1.522999
3027.060271 1.522999
3027.280273 1.522999
3027.500275 1.522999
3027.720277 1.522999
3027.940279 1.522999
3028.160282 1.522999
3028.380284 1.522999
3028.600286 1.522999
3028.820288 1.522999
3029.040290 1.522999
3029.260293 1.522999
3029.480295 1.522999
3029.700297 1.522999
3029.920299 1.522999
3030.140301 1.522999
3030.360304 1.522999
3030.580306 1.522999
3030.800308 1.522999
3031.020310 1.522999
3031.240312 1.522999
3031.460315 1.522999
3031.680317 1.522999
3031.900319 1.522999
3032.120321 1.522999
3032.340323 1.522999
3032.560326 1.522999
3032.780328 1.522999
3033.000330 1.522999
3033.220332 1.522999
3033.440334 1.522999
3033.660337 1.522999
3033.880339 1.522999
3034.100341 1.522999
3034.320343 1.522999
3034.540345 1.522999
3034.760348 1.522999
3034.980350 1.522999
3035.200352 1.522999
3035.420354 1.522999
3035.640356 1.522999
3035.860359 1.522999
3036.080361 1.522999
3036.300363 1.522999
3036.520365 1.522999
3036.740367 1.522999
3036.960370 1.522999
3037.180372 1.522999
3037.400374 1.522999
3037.620376 1.522999
3037.840378 1.522999
3038.060381 1.522999
