300.8066 682758.6
302.2384 273103460.0
302.43552 68275864.0
302.6496 6827586.0
302.83704 13655172.0
312.65793 910344800.0
313.24622 682758600.0
313.2752 910344800.0
334.24442 159310340.0
354.4365 13655172.0
359.256 227586.2
365.1198 2048275800.0
365.5884 682758600.0
366.393 113793100.0
366.43265 455172400.0
370.2501 11379310.0
370.3391 227586.2
370.52194 2048275.9
379.109 18206896.0
380.27374 11379310.0
381.6898 227586.2
382.146 11379310.0
386.2058 6827586.0
389.473 227586.2
390.2976 6827586.0
390.4742 113793.1
390.749 9103448.0
398.508 455172.4
402.715 910344.8
404.77075 2731034400.0
407.89883 227586200.0
410.9214 15931034.0
431.5399 227586.2
434.04428 11379310.0
434.4853 295862.06
434.87173 34137932.0
435.95612 2731034400.0
488.4365 1365517.2
491.7418 4551724.0
496.156 22758620.0
497.1761 1365517.2
498.2029 1365517.2
502.70322 682758.6
504.71 455172.4
510.4126 6827586.0
512.2064 15931034.0
513.9373 6827586.0
522.0893 455172.4
529.221 6827586.0
531.8255 1365517.2
535.5525 29586206.0
536.687 2731034.5
538.6124 11379310.0
540.633 682758.6
546.22675 1365517200.0
555.1177 11379310.0
567.746 136551730.0
577.121 227586200.0
579.1286 6827586.0
579.2276 204827580.0
580.5392 91034480.0
581.993 455172.4
586.0878 29586206.0
587.3602 6827586.0
589.18 2731034.5
607.434 6827586.0
612.494 682758.6
623.607 11379310.0
670.395 455172.4
671.822 136551730.0
672.664 227586.2
675.326 455172.4
677.444 227586.2
678.704 910344.8
681.316 455172.4
682.903 1137931.0
686.235 682758.6
688.271 910344.8
690.937 227586200.0
692.604 682758.6
695.276 1137931.0
701.102 910344.8
704.748 1820689.6
708.3853 227586200.0
709.3815 182068960.0
713.683 910344.8
716.425 1137931.0
717.975 2275862.0
719.316 682758.6
719.553 910344.8
724.801 682758.6
727.271 1137931.0
729.691 1593103.4
731.909 910344.8
733.508 682758.6
734.992 1820689.6
737.34 2275862.0
737.636 910344.8
741.405 910344.8
745.874 682758.6
746.334 455172.4
752.195 2048275.9
754.512 910344.8
755.427 1593103.4
760.839 910344.8
764.86 682758.6
766.914 910344.8
767.629 1137931.0
767.945 682758.6
768.748 227586.2
773.0952 6827586.0
773.452 1137931.0
781.604 227586.2
782.252 1820689.6
782.393 227586.2
782.846 910344.8
793.185 682758.6
793.921 227586.2
797.5235 227586.2
798.101 1593103.4
802.01 227586.2
802.428 1365517.2
805.22 227586.2
805.6 455172.4
806.028 227586.2
806.06 227586.2
807.27 1137931.0
814.721 455172.4
815.521 682758.6
815.574 910344.8
816.567 2275862.0
816.847 1820689.6
819.115 682758.6
819.97 455172.4
820.276 1820689.6
820.713 455172.4
824.06 910344.8
825.298 910344.8
826.44 910344.8
827.48 1137931.0
827.73 910344.8
829.057 1137931.0
830.59 227586.2
831.87 1137931.0
834.28 1137931.0
835.531 910344.8
837.64 1137931.0
837.87 910344.8
840.365 1137931.0
842.09 910344.8
842.559 1137931.0
844.56 1137931.0
849.326 910344.8
850.748 1365517.2
851.34 1137931.0
851.59 910344.8
854.109 682758.6
855.96 1137931.0
858.49 1365517.2
861.534 1365517.2
865.472 2275862.0
868.786 1365517.2
